--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------BBN_filtered_with_FIGER_test            	Depression                                                                                          	That rose to nearly 18 % during the                                                                                                                                                                                                                                                                         	|, and has n't changed much since .                                                                                                                                                                                                                                                                          
BBN_filtered_with_FIGER_test            	World War II                                                                                        	Although its palatial residence was destroyed by bombs during                                                                                                                                                                                                                                               	|, the Rothschilds ' place in Frankfurt 's history is still recalled by the city park and a street bearing the Rothschild name .                                                                                                                                                                             
BBN_filtered_with_FIGER_test            	Summer Games                                                                                        	And he is n't the only big spender : NBC will pay a record $ 401 million for the 1992                                                                                                                                                                                                                       	|, and ESPN , 80 % -owned by Capital Cities\/ABC , will shell out $ 400 million for four years of baseball , airing 175 regular-season games a year .                                                                                                                                                        
BBN_filtered_with_FIGER_test            	Breeder 's Cup Day                                                                                  	Saturday , Nov. 4 , 1:30-6 p.m. EST , on NBC :                                                                                                                                                                                                                                                              	|.                                                                                                                                                                                                                                                                                                           
BBN_filtered_with_FIGER_test            	Series                                                                                              	The pithiest testimony to their domination of the just-concluded tournament came from Giants ' manager Roger Craig after his team had fallen in Game Three to a five-home-run barrage that tied a 61-year-old                                                                                               	|record .                                                                                                                                                                                                                                                                                                    
BBN_filtered_with_FIGER_test            	Longest Short Series                                                                                	By Richterian standards , the show that the Oakland Athletics put on Friday and Saturday nights , in putting a mercifully swift end to the game 's                                                                                                                                                          	|, rated somewhere between a 10 and an 11 .                                                                                                                                                                                                                                                                  
BBN_filtered_with_FIGER_test            	Tokyo Grand Prix                                                                                    	Ford officials , for example , crowed about their first-ever                                                                                                                                                                                                                                                	|racing victory .                                                                                                                                                                                                                                                                                            
BBN_filtered_with_FIGER_test            	World Series                                                                                        	In recent years , the                                                                                                                                                                                                                                                                                       	|and the Olympics were aired against CBS 's last-place lineup .                                                                                                                                                                                                                                              
BBN_filtered_with_FIGER_test            	Olympics                                                                                            	One day last March , CBS Sports President Neal Pilson and                                                                                                                                                                                                                                                   	|superagent Barry Frank met for lunch at the Lotos Club here .                                                                                                                                                                                                                                               
BBN_filtered_with_FIGER_test            	World Series                                                                                        	Mr. Jackson , who won the nickname `` Mr. October '' for his                                                                                                                                                                                                                                                	|exploits , is selling some of his canceled checks to autograph collectors through a dealer for as much as $ 500 each .                                                                                                                                                                                      
BBN_filtered_with_FIGER_test            	World Series                                                                                        	Baseball , that game of the long haul , is the quintessential sport of the mean , and the mean ol ' law caught up with the San Francisco Giants in the                                                                                                                                                      	|last weekend .                                                                                                                                                                                                                                                                                              
BBN_filtered_with_FIGER_test            	Vietnam War                                                                                         	The defense also learned that college-educated people were uncharacteristically conservative about the                                                                                                                                                                                                      	|.                                                                                                                                                                                                                                                                                                           
BBN_filtered_with_FIGER_test            	Winter Games                                                                                        	In the mid-1980s , after ABC had just bid a record $ 309 million for the 1988                                                                                                                                                                                                                               	|, he sniped at rivals for paying reckless prices .                                                                                                                                                                                                                                                          
BBN_filtered_with_FIGER_test            	Olympics                                                                                            	Each hour of                                                                                                                                                                                                                                                                                                	|and baseball in prime time will cost CBS $ 2.6 million to $ 2.8 million ; an hour-long drama costs only $ 900,000 , and it is aired twice .                                                                                                                                                                 
BBN_filtered_with_FIGER_test            	Black Monday                                                                                        	`` It was -LCB- like -RCB- the Friday before                                                                                                                                                                                                                                                                	|'' two years ago .                                                                                                                                                                                                                                                                                          
BBN_filtered_with_FIGER_test            	Tokyo Motor Show .                                                                                  	Welcome to the 28th                                                                                                                                                                                                                                                                                         	|                                                                                                                                                                                                                                                                                                            
BBN_filtered_with_FIGER_test            	World Series                                                                                        	But ad executives who negotiated the deal say that works out to only $ 275,000 for a 30-second ad in the                                                                                                                                                                                                    	|through 1993 -- 17 % less than what ABC is charging for the Series this month .                                                                                                                                                                                                                             
BBN_filtered_with_FIGER_test            	Black Monday                                                                                        	Does this signal another                                                                                                                                                                                                                                                                                    	|is coming ?                                                                                                                                                                                                                                                                                                 
BBN_filtered_with_FIGER_test            	Hurricane Hugo                                                                                      	At the same time , personal income was held down by the effects of                                                                                                                                                                                                                                          	|, which tore through parts of North and South Carolina in late September .                                                                                                                                                                                                                                  
BBN_filtered_with_FIGER_test            	World Series                                                                                        	Among the things I learned covering the                                                                                                                                                                                                                                                                     	|these past few weeks is that the Richter scale , which measures earthquakes , is n't like the one in your bathroom .                                                                                                                                                                                        
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------OntoNotes_filtered_with_FIGER_test      	a Tumen River Area International Tourism Conference                                                 	This year , the United Nations Development and Planning Office held                                                                                                                                                                                                                                         	|in Jilin , China , actively supporting projects such as China 's Changbai Mountain 's ice and snow winter tourism , etc. , while at the same time , still providing funds for training international economic and trade talent here .                                                                       
OntoNotes_filtered_with_FIGER_test      	an air attack                                                                                       	According to a news report on February 14th by Xinhua News Agency from Beijing , when the multi-national forces carried out                                                                                                                                                                                 	|on Baghdad on the 13th , hundreds of civilians were killed in the bombing .                                                                                                                                                                                                                                 
OntoNotes_filtered_with_FIGER_test      	the meeting                                                                                         	President of the Foreign Affairs Institute Shuqin Liu was also present at                                                                                                                                                                                                                                   	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	the first national talent and technology exchange fair , where they established a total of 100 employment booths	Fourteen cities such as Guangzhou , Shenzhen , etc. went to Beijing for                                                                                                                                                                                                                                     	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	the October 1987 crash                                                                              	Rightly or wrongly , many giant institutional investors appear to be fighting the latest war by applying the lesson they learned in                                                                                                                                                                         	|: Buying at the bottom pays off .                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	a visit                                                                                             	They will also go to Hangzhou for                                                                                                                                                                                                                                                                           	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	military actions                                                                                    	Ashitaer , the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits                                                                                                                  	|against Iraq .                                                                                                                                                                                                                                                                                              
OntoNotes_filtered_with_FIGER_test      	the fifth anniversary of the establishment of the Chinese Enterprise Association in Macau           	Xuming Zhang recently said at the joint meeting for                                                                                                                                                                                                                                                         	|, that Macau 's inland investment enterprises , from small to large and from weak to strong , have developed into an important force in Macau 's economic domain .                                                                                                                                          
OntoNotes_filtered_with_FIGER_test      	the market rally                                                                                    	Meanwhile , Friday brought a reprieve for money managers whose investment styles had put them at odds with                                                                                                                                                                                                  	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	The handover ceremony for China mechanical products purchased by Argentina 's LaRioja Province using a loan provided by the Bank of China	                                                                                                                                                                                                                                                                                                            	|, was held today in Catamarca City of this province .                                                                                                                                                                                                                                                       
OntoNotes_filtered_with_FIGER_test      	the 1963 March on Washington                                                                        	He concluded his remarks by quoting , emotionally and at some length , according to those present , the late Martin Luther King 's famous `` I Have a Dream '' speech from                                                                                                                                  	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	the Far South Sports Meet                                                                           	In the script '' Mongolian handicapped athletes prepare for                                                                                                                                                                                                                                                 	|'' broadcast today , the '' Sports Association Chairman Lahagewasu '' at the end of paragraph three should be changed to '' Sports Association Chairman Lahagewasulen '' .                                                                                                                                  
OntoNotes_filtered_with_FIGER_test      	previous anniversaries                                                                              	When Justice William Brennan marks the start of his 34th year on the Supreme Court today , the occasion will differ sharply from                                                                                                                                                                            	|of his tenure .                                                                                                                                                                                                                                                                                             
OntoNotes_filtered_with_FIGER_test      	dismissal                                                                                           	`` If true , '' the court wrote , `` this contention would justify                                                                                                                                                                                                                                          	|of these actions on prudential grounds . ''                                                                                                                                                                                                                                                                 
OntoNotes_filtered_with_FIGER_test      	1987                                                                                                	He said he discerns many parallels with                                                                                                                                                                                                                                                                     	|, including the emphasis on takeover stocks and the re-emergence of computerized program trading .                                                                                                                                                                                                          
OntoNotes_filtered_with_FIGER_test      	the 1987 crash                                                                                      	Most institutional investors have abandoned the portfolio insurance hedging technique , which is widely thought to have worsened                                                                                                                                                                            	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	talks                                                                                               	Vice Foreign Affairs Minister Huaqiu Liu held                                                                                                                                                                                                                                                               	|with Kamyao here on the 29th .                                                                                                                                                                                                                                                                              
OntoNotes_filtered_with_FIGER_test      	a press conference                                                                                  	The Wangma Computer Company , a high science and technology enterprise in Beijing 's Zhongguan village , held                                                                                                                                                                                               	|in the Great Hall Of the People on January 4th and announced : to meet urgent demands for office automation of all Party departments , the government and the army , it was decided to '' open '' a whole set of top - quality products of Wangma Software , which can profit more than one million yuan , to the home , all in the way to non-encoded floppy disks , exempting technical fees , so that all domestic computer users can copy and use .
OntoNotes_filtered_with_FIGER_test      	the conflict                                                                                        	Tunisia has again appealed to international conscience to take action , to stop the blood and end the destructive war , and create conditions for a peaceful settlement of                                                                                                                                  	|.                                                                                                                                                                                                                                                                                                           
OntoNotes_filtered_with_FIGER_test      	his meeting with the Uruguayan guests                                                               	In                                                                                                                                                                                                                                                                                                          	|, Qichen Qian expressed welcome over the visit by vice Foreign Affairs Minister Kamyao and the political consultations in progress .                                                                                                                                                                        
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------Choi_filtered_with_FIGER_test           	two shots                                                                                           	Deputy Superintendent of Police Govinda Ram Pariyar said he had to fire                                                                                                                                                                                                                                     	|to kill the beast , The Kathmandu Post reported on Sunday .                                                                                                                                                                                                                                                 
Choi_filtered_with_FIGER_test           	it                                                                                                  	Directed by Mike Ockrent , and choreographed by Susan Stroman ,                                                                                                                                                                                                                                             	|opened on April 28 , 1996 .                                                                                                                                                                                                                                                                                 
Choi_filtered_with_FIGER_test           	it                                                                                                  	Queen Mary , the Queen Mother , came to see                                                                                                                                                                                                                                                                 	|, and after the performance asked Cotes where he found `` those wonderful actors . ''                                                                                                                                                                                                                       
Choi_filtered_with_FIGER_test           	it                                                                                                  	Canada 's debut demolition wo n't help matters , and                                                                                                                                                                                                                                                        	|could even rile some Canadians -- including hockey icon Don Cherry , who took the team to task four years ago after its blowout of Italy .                                                                                                                                                                  
Choi_filtered_with_FIGER_test           	they                                                                                                	It is the odd year that the state does not suffer damage from storms that , even if                                                                                                                                                                                                                         	|do n't come inland , at least bruise the coast with high winds and seas .                                                                                                                                                                                                                                   
Choi_filtered_with_FIGER_test           	it                                                                                                  	Only one Red Sox player in history had reached this milestone -LRB- Red Sox legend Ted Williams did                                                                                                                                                                                                         	|twice , in 1942 and 1947 -RRB- .                                                                                                                                                                                                                                                                            
Choi_filtered_with_FIGER_test           	The situations                                                                                      	``                                                                                                                                                                                                                                                                                                          	|are different - this summer , the return date was n't chosen by Michael and his team , this time we 've been able to prepare calmly , '' added Dr Peil .                                                                                                                                                    
Choi_filtered_with_FIGER_test           	The race                                                                                            	                                                                                                                                                                                                                                                                                                            	|gets really , really close , and let 's suppose that states like Florida and Illinois might decide the election .                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	The Battle of San Pasqual                                                                           	                                                                                                                                                                                                                                                                                                            	|was fought southeast of Escondido , pitting Mexican Andres Pico -LRB- brother of then-California-governor Pio Pico -RRB- against Americans Stephen W. Kearny , Archibald Gillespie , and Kit Carson .                                                                                                       
Choi_filtered_with_FIGER_test           	three games                                                                                         	China has collected seven points from                                                                                                                                                                                                                                                                       	|while the HK eleven is winless in the four-team tourney .                                                                                                                                                                                                                                                   
Choi_filtered_with_FIGER_test           	the War of the Fourth Coalition                                                                     	As                                                                                                                                                                                                                                                                                                          	|broke out in September 1806 , Emperor Napoleon I took his Grande Armee into the heart of Germany in a memorable campaign against Prussia .                                                                                                                                                                  
Choi_filtered_with_FIGER_test           	The level of disorder                                                                               	``                                                                                                                                                                                                                                                                                                          	|witnessed that night was absolutely unacceptable and not at all in the spirit of what football matches are all about , '' said Detective Chief Inspector Richard Tucker .                                                                                                                                   
Choi_filtered_with_FIGER_test           	the overthrow of the Swiss Confederation and the establishment of the Helvetic Republic             	Encouraged by the French Republic , a republican uprising in the Swiss cantons led to                                                                                                                                                                                                                       	|.                                                                                                                                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	landslides and mudslides                                                                            	The legislature also passed a resolution demanding that the Executive Yuan submit a draft package within one month on national land protection and restoration , as years of rampant overdevelopment of mountain slopelands and river catchment areas have made many parts of Taiwan vulnerable to          	|.                                                                                                                                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	last weekend 's noisy procession , which saw a convoy of peaceful protesters in cars , trucks and motorbikes snake through the capital 's teeming streets	Jatuporn did not give details but said it would be bigger than                                                                                                                                                                                                                                              	|.                                                                                                                                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	only a slight swing against him                                                                     	The National Party agreed to let their coalition partner , the more urban Liberal Party of Australia contest the seat at the 2004 election , and though they nominated former Gold Coast mayor Ray Stevens , Poole was returned with                                                                        	|.                                                                                                                                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	these quite intense periods                                                                         	Gauge each other , we do that quite intuitively , I think in that sense , even though you go through                                                                                                                                                                                                        	|together .                                                                                                                                                                                                                                                                                                  
Choi_filtered_with_FIGER_test           	her Olympic exploits                                                                                	The Toronto-based skater admitted it had been hard finding the motivation to continue after                                                                                                                                                                                                                 	|.                                                                                                                                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	a narrowing of interest rate differentials between the U.S. and West Germany                        	In last month 's survey , a number of currency analysts predicted the dollar would be pressured by                                                                                                                                                                                                          	|.                                                                                                                                                                                                                                                                                                           
Choi_filtered_with_FIGER_test           	part of the editing of The Oxyrynthus Papyri and other similar works                                	In 1908 , he became Professor of Papyrology at Oxford and was                                                                                                                                                                                                                                               	|.                                                                                                                                                                                                                                                                                                           
